Compound_Name,File_Name,Pose_Number,Affinity,CNNaffinity,CNNvariance,Intramolecular_energy,SMILES
 ZINC000095475011,IHAAMN.xaa_ligand_2980_docked.pdbqt,2.0,-5.13589,5.25894,0.08197,-0.84585,N(C(=O)C1=[C]C(=NN1)C1=[C]C(=C([C]=[C]1)O[C])O[C])c1sc(c(n1)C(=O)O[C])[C]([C])[C]	
 ZINC000095479799,IHAAMN.xaa_ligand_2981_docked.pdbqt,4.0,-4.94315,5.41313,0.14362,-0.94784,N(C(=O)C1=[C]C(=NN1)C1=[C][C]=C(C(=[C]1)O[C])O[C])c1sc(c(n1)C(=O)O[C])[C][C]([C])[C]	
 ZINC000095479745,IHAAMN.xaa_ligand_2982_docked.pdbqt,4.0,-4.71842,4.71424,0.16044,-0.49768,N(C(=O)C1=[C]C(=NN1)C1=[C][C]=C(Br)S1)C1=NC(=[C]S1)C(=O)O[C][C]	
 ZINC000016123924,IHAAMN.xaa_ligand_2983_docked.pdbqt,1.0,-5.65123,5.39872,0.30449,0.62044,N(C1=[C][C]=[C]C(=[C]1)S(=O)(=O)N1[C][C][C][C][C]1)S(=O)(=O)C1=[C][C]=[C][C]=C1C(F)(F)F	
 ZINC000016125348,IHAAMN.xaa_ligand_2984_docked.pdbqt,6.0,-5.14952,4.77414,0.04257,1.01209,O=S(=O)(C1=C([C]=[C][C]=[C]1)Br)NC1=[C][C]=C([C]=[C]1)I	
 ZINC000013733776,IHAAMN.xaa_ligand_2985_docked.pdbqt,1.0,-5.77272,5.27501,0.23714,-1.17202,C1(=NC(=[C]S1)[C]C(=O)NC1=[C][C]=C2N[C]=[C]C2=[C]1)NS(=O)(=O)C1=[C][C]=C([C]=[C]1)O[C]	
 ZINC000022735382,IHAAMN.xaa_ligand_2986_docked.pdbqt,1.0,-5.8406,5.26733,0.08774,-0.96875,C1(=[C]SC(=N1)NS(=O)(=O)C1=[C][C]=C([C]=[C]1)O[C])[C]C(=O)NC1=C([C]=[C][C]=[C]1)[C][C]	
 ZINC000058015811,IHAAMN.xaa_ligand_2987_docked.pdbqt,6.0,-5.57313,5.28157,0.0924,-1.17496,C1(=[C][C]=C([C]=[C]1)S(=O)(=O)NC1=[C][C]=[C]C(=N1)[C])NC(=O)C1=c2c([C])noc2=NC(=[C]1)[C]	
 ZINC000077100913,IHAAMN.xaa_ligand_2988_docked.pdbqt,8.0,-5.66189,5.41768,0.11481,-0.66028,C1(=[C]C(=N[C]=N1)N1[C][C]N([C][C]1)[C]C1=[C][C]=[C][C]=[C]1)NC(=O)C1=NOC(=[C]1)C1=[C][C]=[C]S1	
 ZINC000077100904,IHAAMN.xaa_ligand_2989_docked.pdbqt,7.0,-4.75616,5.32465,0.21366,-2.00368,C1(=N[C]=NC(=[C]1)N1[C][C]N([C][C]1)[C]C1=[C][C]=[C][C]=[C]1)NC(=O)[C][C]SC1=[C][C]=[C][C]=[C]1	
 ZINC000077104317,IHAAMN.xaa_ligand_2990_docked.pdbqt,2.0,-5.15827,5.02385,0.08988,-1.06902,O=C(N[C][C]N1[C][C][C]([C][C]1)C1=[C][C]=[C]S1)C(=O)NC1=C([C]=[C][C]=[C]1)C(F)(F)F	
 ZINC000077143785,IHAAMN.xaa_ligand_2991_docked.pdbqt,3.0,-5.71169,5.44575,0.08982,-0.68467,C(=O)(N1[C][C]c2c(sc(n2)NC(=O)C2=[C][C]=[C]O2)[C]1)C1=NNC(=[C]1)C1=C([C]=[C][C]=[C]1)O[C]	
 ZINC000077171694,IHAAMN.xaa_ligand_2992_docked.pdbqt,2.0,-4.48361,5.25896,0.12464,-3.40434,[C](NS(=O)(=O)C1=[C]C(=[C][C]=[C]1)C(F)(F)F)[C](C1=[C]N(C2=C1[C]=[C][C]=[C]2)[C])N([C])[C]	
 ZINC000077171697,IHAAMN.xaa_ligand_2993_docked.pdbqt,3.0,-5.05109,5.21993,0.06488,-0.77163,[C](C1=[C]N(C2=C1[C]=[C][C]=[C]2)[C])(N([C])[C])[C]NS(=O)(=O)C1=[C][C]=C(Br)S1	
 ZINC000016154680,IHAAMN.xaa_ligand_2994_docked.pdbqt,4.0,-5.33789,5.1686,0.34178,-0.93416,N(C1=C([C]=[C]C(=[C]1)C(F)(F)F)O[C][C]O[C])S(=O)(=O)C1=[C][C]=C2O[C][C][C]OC2=[C]1	
 ZINC000077171696,IHAAMN.xaa_ligand_2995_docked.pdbqt,6.0,-5.00905,5.4619,0.25497,-1.83931,N(S(=O)(=O)C1=[C][C]=C([C]=[C]1)OC(F)(F)F)[C][C](C1=[C]N(C2=[C][C]=[C][C]=C12)[C])N([C])[C]	
 ZINC000077171695,IHAAMN.xaa_ligand_2996_docked.pdbqt,4.0,-4.9045,5.43067,0.15378,-2.0947,N(S(=O)(=O)C1=[C][C]=C([C]=[C]1)OC(F)(F)F)[C][C](C1=[C]N(C2=[C][C]=[C][C]=C12)[C])N([C])[C]	
 ZINC000077171698,IHAAMN.xaa_ligand_2997_docked.pdbqt,4.0,-4.97118,5.11267,0.08547,-0.87806,[C](C1=[C]N(C2=C1[C]=[C][C]=[C]2)[C])(N([C])[C])[C]NS(=O)(=O)C1=[C][C]=C(Br)S1	
 ZINC000077171693,IHAAMN.xaa_ligand_2998_docked.pdbqt,3.0,-5.15086,5.08625,0.05535,-2.38923,[C](NS(=O)(=O)C1=[C]C(=[C][C]=[C]1)C(F)(F)F)[C](C1=[C]N(C2=C1[C]=[C][C]=[C]2)[C])N([C])[C]	
 ZINC000077191440,IHAAMN.xaa_ligand_2999_docked.pdbqt,5.0,-5.25429,5.13484,0.14496,-1.17161,[C]1([C][C]N([C][C]1)[C]C(=O)N[C]C1=C([C]=[C][C]=[C]1)Cl)[C]O[C]C1=[C]C(=[C]C(=[C]1)O[C])O[C]	
 ZINC000034921964,IHAAMN.xaa_ligand_3000_docked.pdbqt,5.0,-5.61232,5.5262,0.06427,-1.05636,C1(=[C]N=C(N=C1NC1=[C][C]=[C][C]=C1F)C1=[C][C]=C2O[C]OC2=[C]1)C(=O)N([C])[C]1[C][C]N([C])[C]1	
 ZINC000034921965,IHAAMN.xaa_ligand_3001_docked.pdbqt,3.0,-5.69231,5.56985,0.09716,-1.22752,C1(=[C]N=C(N=C1NC1=C([C]=[C][C]=[C]1)F)C1=[C][C]=C2O[C]OC2=[C]1)C(=O)N([C])[C]1[C][C]N([C])[C]1	
 ZINC000016162636,IHAAMN.xaa_ligand_3002_docked.pdbqt,7.0,-5.49448,5.85033,0.13707,-0.90041,N(c1c2nnc(n2c2c(n1)[C]=[C][C]=[C]2)[C][C])[C][C]N1[C][C]N([C][C]1)C1=[C]C(=[C][C]=[C]1)Cl	
 ZINC000016162632,IHAAMN.xaa_ligand_3003_docked.pdbqt,1.0,-5.68081,5.7224,0.09794,-1.43885,N(c1c2nnc(n2c2c(n1)[C]=[C][C]=[C]2)[C][C])[C][C][C]N1[C][C]N([C][C]1)C1=C([C]=[C][C]=[C]1)F	
 ZINC000034921984,IHAAMN.xaa_ligand_3004_docked.pdbqt,3.0,-5.59089,5.6261,0.03283,-1.11879,C1(=[C]N=C(N=C1NC1=[C][C]=[C]C(=[C]1)F)C1=[C]C2=C([C]=[C]1)O[C]O2)C(=O)N([C])[C]1[C][C]N([C])[C]1	
 ZINC000034921985,IHAAMN.xaa_ligand_3005_docked.pdbqt,2.0,-5.89163,5.56236,0.18606,-1.22313,C1(=[C]N=C(N=C1NC1=[C][C]=[C]C(=[C]1)F)C1=[C][C]=C2O[C]OC2=[C]1)C(=O)N([C])[C]1[C][C]N([C])[C]1	
 ZINC000020513145,IHAAMN.xaa_ligand_3006_docked.pdbqt,8.0,-4.99741,6.0039,0.19535,-0.69567,[C]1([C][C]2[C][C][C][N@]2[C@]21C(=O)NC1=C2[C]=[C][C]=[C]1)C(=O)Nc1c(c(c(c(F)c1F)F)F)F	
 ZINC000000942838,IHAAMN.xaa_ligand_3007_docked.pdbqt,3.0,-5.54765,5.6051,0.13252,-1.18168,C1(=[C][C]=C([C]=[C]1)S(=O)(=O)NC1=N[C]=[C][C]=N1)NC(=O)[C]OC1=C([C]=[C]C(=[C]1)[C])[C]([C])[C]	
 ZINC000034835670,IHAAMN.xaa_ligand_3008_docked.pdbqt,4.0,-4.61087,5.40144,0.10879,0.4608,c1(c(n(nc1[C])C1=[C][C]=[C]C(=[C]1)F)N1[C][C]N([C][C]1)[C]([C])[C])[C]N(C(=O)[C][C])[C]([C])[C]	
 ZINC000000945480,IHAAMN.xaa_ligand_3009_docked.pdbqt,4.0,-6.05277,5.23011,0.09758,-0.7877,C1(=[C][C]=C([C]=[C]1)NC(=O)C1=[C][C]=[C]C(=[C]1)C(F)(F)F)S(=O)(=O)NC1=N[C]=[C]C(=N1)[C]	
 ZINC000100696083,IHAAMN.xaa_ligand_3010_docked.pdbqt,4.0,-5.77677,5.18113,0.09985,-1.33813,C(=O)(N[C][C]1[C][C]N([C][C]1)[C]C1=[C][C]=C([C]=[C]1)Cl)C1=C([C])OC2=N[C]N3[C]=[C]N=C3[C]12	
 ZINC000102672550,IHAAMN.xaa_ligand_3011_docked.pdbqt,3.0,-5.81446,5.16979,0.08902,-1.06888,O=C(N1[C][C][C@]([C][C]1)([C]1[C][C]N2[C]C3=C([C]=[C][C]=[C]3)N=C12)O)[C]C1=C([C]=[C][C]=C1F)Cl	
 ZINC000102672548,IHAAMN.xaa_ligand_3012_docked.pdbqt,1.0,-6.02342,5.38988,0.13259,-1.21251,O=C(N1[C][C][C@]([C][C]1)([C]1[C][C]N2[C]C3=[C][C]=[C][C]=C3N=C12)O)[C]C1=C([C]=[C][C]=C1F)Cl	
 ZINC000065273159,IHAAMN.xaa_ligand_3013_docked.pdbqt,3.0,-5.71823,5.20807,0.08595,-0.46395,C1(=[C]C2=C([C][C][C]([C]2)C(=O)N2[C][C][N@]([C][C]2)[C]2[C][C][C][C]2)S1)C(=O)N1[C][C][C][C][C][C]1	
 ZINC000065273158,IHAAMN.xaa_ligand_3014_docked.pdbqt,1.0,-5.96068,5.18477,0.16719,-0.47706,C1(=[C]C2=C([C][C][C]([C]2)C(=O)N2[C][C][N@]([C][C]2)[C]2[C][C][C][C]2)S1)C(=O)N1[C][C][C][C][C][C]1	
 ZINC000020920887,IHAAMN.xaa_ligand_3015_docked.pdbqt,8.0,-5.80748,5.53737,0.38729,-0.87433,C1(=[C][C]=C(NC1=O)[C]N1[C][C]C2=C([C]=[C][C]=[C]2)[C]1)C(=O)N[C][C]1[C]2[C][C]3[C][C]([C][C]1[C]3)[C]2	
 ZINC000016189143,IHAAMN.xaa_ligand_3016_docked.pdbqt,2.0,-5.1731,5.47051,0.10489,-1.17892,C1(=[C][C]=C(C(=[C]1)NC(=O)[C](C1=[C][C]=[C][C]=[C]1)C1=[C][C]=[C][C]=[C]1)N1[C][C]N([C][C]1)[C])C(=O)O[C]	
 ZINC000016189150,IHAAMN.xaa_ligand_3017_docked.pdbqt,3.0,-5.17366,4.93517,0.21069,-0.81853,C1(=[C][C]=C(C(=[C]1)NC(=O)[C]SC1=[C][C]=C([C]=[C]1)Cl)N1[C][C]N([C][C]1)[C])C(=O)O[C]	
 ZINC000016193290,IHAAMN.xaa_ligand_3018_docked.pdbqt,9.0,-4.90083,5.63255,0.12087,-1.73701,c1(c(sc2[C][C][C]c12)NC(=O)[C]N[C][C]1[C][C][C]O1)C(=O)NC1=[C][C]=C([C]=[C]1)O[C][C]	
 ZINC000016193287,IHAAMN.xaa_ligand_3019_docked.pdbqt,8.0,-5.13759,5.74422,0.05163,-1.26199,c1(c(sc2[C][C][C]c12)NC(=O)[C]N[C][C]1[C][C][C]O1)C(=O)NC1=[C][C]=C([C]=[C]1)O[C][C]	
 ZINC000035844122,IHAAMN.xaa_ligand_3020_docked.pdbqt,1.0,-5.72841,5.63195,0.2436,-0.73141,[C]C1=[C]C2=C(C(=[C]1)[C])NC(=O)[C@@]12[C]2C(=O)N(C(=O)[C]2[C]2[C][C][C][N@@]12)C1=C([C]=[C]C(=[C]1)Cl)[C]	
 ZINC000057381169,IHAAMN.xaa_ligand_3021_docked.pdbqt,5.0,-5.28899,5.296,0.08335,-0.57035,C(=O)(NC1=[C][C]=C(C(=[C]1)S(=O)(=O)N([C])[C])Cl)[C]([C])N[C]([C])C1=[C]C(=C([C]=[C]1)F)F	
 ZINC000035843321,IHAAMN.xaa_ligand_3022_docked.pdbqt,1.0,-5.86196,5.66847,0.03039,-0.63841,[C]C1=[C]C(=C2C(=[C]1)[C@]1(C(=O)N2)[C]2C(=O)N(C(=O)[C]2[C]2[C][C][C][N@@]12)C1=[C][C]=[C]C(=C1[C])Cl)[C]	
 ZINC000000958043,IHAAMN.xaa_ligand_3023_docked.pdbqt,6.0,-5.25542,5.13615,0.13437,-0.67668,C1(=[C][C]=C([C]=[C]1)S(=O)(=O)NC1=[C][C]=[C][C]=N1)NC(=O)C1=[C][C]=[C]C(=[C]1)Br	
 ZINC000048278589,IHAAMN.xaa_ligand_3024_docked.pdbqt,3.0,-4.30675,5.27285,0.06766,-1.37324,N([C]C1=[C]C(=C(C(=[C]1)O[C])O[C][C])Br)[C][C]S(=O)(=O)[C]C1=[C][C]=[C][C]=[C]1	
 ZINC000036065091,IHAAMN.xaa_ligand_3025_docked.pdbqt,1.0,-5.38589,5.55804,0.06485,-1.15725,C1(=NC(=[C]C(=N1)C([C])([C])[C])N1[C][C]N([C][C]1)[C][C])S[C]C1=[C][C]=C([C]=[C]1)C(=O)N[C][C]	
 ZINC000016219219,IHAAMN.xaa_ligand_3026_docked.pdbqt,4.0,-4.25236,4.93743,0.01602,-0.94716,C1(=C([C]=[C]C(=[C]1)NC(=S)N[C][C][C]S[C])[C])S(=O)(=O)NC1=[C][C]=[C][C]=C1O[C]	
 ZINC000035431381,IHAAMN.xaa_ligand_3027_docked.pdbqt,3.0,-6.10666,5.5318,0.21247,-0.64077,O=C(N1[C][C][C][C]([C]1)C(=O)N1[C][C]=C([C][C]1)C1=[C][C]=[C][C]=[C]1)C1=NNC(=[C]1)C1=[C][C]=[C]N=[C]1	
 ZINC000035431377,IHAAMN.xaa_ligand_3028_docked.pdbqt,6.0,-5.74853,5.51524,0.36877,-0.92472,O=C(N1[C][C][C]([C][C]1)C(=O)N1[C][C]=C([C][C]1)C1=[C][C]=[C][C]=[C]1)C1=NNC(=[C]1)C1=[C]N=[C][C]=[C]1	
 ZINC000035431384,IHAAMN.xaa_ligand_3029_docked.pdbqt,9.0,-5.51217,5.3693,0.51024,-0.85828,O=C(N1[C][C][C][C]([C]1)C(=O)N1[C][C]=C([C][C]1)C1=[C][C]=[C][C]=[C]1)C1=NNC(=[C]1)C1=[C]N=[C][C]=[C]1	
 ZINC000000983194,IHAAMN.xaa_ligand_3030_docked.pdbqt,6.0,-5.30653,4.97697,0.09108,-1.19972,C1(=[C][C]=C([C]=[C]1)NC(=O)C1=C([C]=[C][C]=[C]1)O[C])S(=O)(=O)NC1=[C][C]=C([C]=C1O[C])O[C]	
 ZINC000036147600,IHAAMN.xaa_ligand_3031_docked.pdbqt,6.0,-4.7621,4.96875,0.36493,-2.03824,N([C][C]c1onc(n1)C1=[C][C]=C([C])[C]=[C]1)([C][C](O)[C]O[C]C1=[C][C]=[C]O1)[C]C1=[C][C]=[C]O1	
 ZINC000036147597,IHAAMN.xaa_ligand_3032_docked.pdbqt,4.0,-5.40391,5.6313,0.11596,-1.6979,N([C][C]c1onc(n1)C1=[C][C]=C([C])[C]=[C]1)([C][C](O)[C]O[C]C1=[C][C]=[C]O1)[C]C1=[C][C]=[C]O1	
 ZINC000012536225,IHAAMN.xaa_ligand_3033_docked.pdbqt,2.0,-5.94236,5.56281,0.15031,-0.01661,C1(=C([C]=[C]C(=[C]1)C(F)(F)F)N1[C][C]N([C][C]1)[C])NS(=O)(=O)C1=C([C])[C]=C([C])[C]=[C]1	
 ZINC000035431363,IHAAMN.xaa_ligand_3034_docked.pdbqt,7.0,-5.91871,5.48823,0.25301,-0.80173,O=C(N1[C][C][C]([C][C]1)C(=O)N1[C][C]=C([C][C]1)C1=[C][C]=[C][C]=[C]1)C1=NNC(=[C]1)C1=[C][C]=N[C]=[C]1	
 ZINC000032974930,IHAAMN.xaa_ligand_3035_docked.pdbqt,1.0,-5.79792,5.7314,0.15313,-1.77127,C1(=NN([C]=C1[C][C]C(=O)N[C][C][C]N1[C][C]N([C][C]1)[C])C1=[C][C]=[C][C]=[C]1)C1=[C][C]=C([C])[C]=[C]1	
 ZINC000035431371,IHAAMN.xaa_ligand_3036_docked.pdbqt,5.0,-5.85609,5.44159,0.05324,-0.80274,O=C(N1[C][C][C][C]([C]1)C(=O)N1[C][C]=C([C][C]1)C1=[C][C]=[C][C]=[C]1)C1=NNC(=[C]1)C1=[C][C]=N[C]=[C]1	
 ZINC000036341010,IHAAMN.xaa_ligand_3037_docked.pdbqt,8.0,-5.02925,5.45755,0.03112,-0.76413,C(=O)(N1N=C([C][C]1C1=[C][C]=[C][C]=C1Cl)C1=[C][C]=C([C]=[C]1)O[C])[C]N1[C][C]N([C][C]1)[C][C]	
 ZINC000036341011,IHAAMN.xaa_ligand_3038_docked.pdbqt,1.0,-5.41829,5.45369,0.08777,-1.33467,C(=O)(N1N=C([C][C]1C1=[C][C]=[C][C]=C1Cl)C1=[C][C]=C([C]=[C]1)O[C])[C]N1[C][C]N([C][C]1)[C][C]	
 ZINC000035431374,IHAAMN.xaa_ligand_3039_docked.pdbqt,8.0,-6.40451,5.36681,0.05488,0.37766,O=C(N1[C][C][C][C]([C]1)C(=O)N1[C][C]=C([C][C]1)C1=[C][C]=[C][C]=[C]1)C1=NNC(=[C]1)C1=[C][C]=N[C]=[C]1	
 ZINC000032983107,IHAAMN.xaa_ligand_3040_docked.pdbqt,9.0,-5.38103,5.64505,0.1116,-0.74705,N(C(=O)C1=[C][C]=c2c(=O)n3[C][C][C]c3nc2=[C]1)[C][C](N1[C][C][C]([C])[C][C]1)C1=[C][C]=[C]S1	
 ZINC000032983108,IHAAMN.xaa_ligand_3041_docked.pdbqt,2.0,-6.20204,5.60631,0.05671,-0.25437,N(C(=O)C1=[C][C]=c2c(=O)n3[C][C][C]c3nc2=[C]1)[C][C](N1[C][C][C]([C])[C][C]1)C1=[C][C]=[C]S1	
 ZINC000016361278,IHAAMN.xaa_ligand_3042_docked.pdbqt,1.0,-4.67968,4.84413,0.15045,-0.04159,[C]1(NC(=S)NC(=C1C(=O)OC([C])([C])[C])[C])C1=[C]C(=C(C(=[C]1)O[C])O[C])Br	
 ZINC000016361280,IHAAMN.xaa_ligand_3043_docked.pdbqt,3.0,-4.1239,4.90479,0.13796,-0.2519,[C]1(NC(=S)NC(=C1C(=O)OC([C])([C])[C])[C])C1=[C]C(=C(C(=[C]1)Br)O[C])O[C]	
 ZINC000012431176,IHAAMN.xaa_ligand_3044_docked.pdbqt,4.0,-5.04301,5.28387,0.08704,-1.15826,O=C(N([C][C]1[C][C]N([C][C]1)[C]C1=[C][C]=[C][C]=C1F)[C][C]1[C][C][C]O1)C1=[C]C(=NN1)[C]1[C][C]1	
 ZINC000012431177,IHAAMN.xaa_ligand_3045_docked.pdbqt,1.0,-5.30215,5.87957,0.08551,-1.14104,O=C(N([C][C]1[C][C]N([C][C]1)[C]C1=[C][C]=[C][C]=C1F)[C][C]1[C][C][C]O1)C1=[C]C(=NN1)[C]1[C][C]1	
 ZINC000001017207,IHAAMN.xaa_ligand_3046_docked.pdbqt,5.0,-5.18562,5.22608,0.13861,-1.33883,C1(=[C][C]=C([C]=[C]1)S(=O)(=O)NC1=NC(=[C]C(=N1)[C])[C])NC(=O)C1=[C][C]=[C][C]=C1O[C][C]	
 ZINC000012557028,IHAAMN.xaa_ligand_3047_docked.pdbqt,4.0,-5.08957,5.05472,0.32068,-0.98626,C1(=C([C]=C([C]=[C]1)C(=O)N([C])[C]C1=[C][C]=C([C])O1)S(=O)(=O)NC1=[C][C]=C([C]=[C]1)[C])O[C]	
 ZINC000022898873,IHAAMN.xaa_ligand_3048_docked.pdbqt,7.0,-4.41405,5.29162,0.14294,-2.08781,N(C(=O)[C][C]n1c(=S)[nH]nc1C1=[C]C(=[C][C]=[C]1)[C])[C][C](N1[C][C]O[C][C]1)[C]([C][C])[C][C]	
 ZINC000032983597,IHAAMN.xaa_ligand_3049_docked.pdbqt,1.0,-6.54113,5.98805,0.02974,-1.17851,c1(nn(c(=O)c2[C]=[C][C]=[C]c12)[C]C1=[C][C]=[C][C]=[C]1)C(=O)N[C][C](C1=[C][C]=[C]C(=[C]1)F)N([C])[C]	
 ZINC000032983596,IHAAMN.xaa_ligand_3050_docked.pdbqt,1.0,-6.24857,5.92521,0.04098,-0.97542,c1(nn(c(=O)c2=[C][C]=[C][C]=c12)[C]C1=[C][C]=[C][C]=[C]1)C(=O)N[C][C](C1=[C][C]=[C]C(=[C]1)F)N([C])[C]	
 ZINC000016374509,IHAAMN.xaa_ligand_3051_docked.pdbqt,2.0,-5.5122,5.58491,0.0658,-1.53677,C(=O)(NC1=[C]C(=[C][C]=[C]1)S(=O)(=O)N1[C][C][C][C][C]1)[C]([C])N([C])[C]C1=C([C])[C]=[C][C]=[C]1	
 ZINC000016374507,IHAAMN.xaa_ligand_3052_docked.pdbqt,2.0,-5.60152,5.73126,0.07339,-1.33636,C(=O)(NC1=[C]C(=[C][C]=[C]1)S(=O)(=O)N1[C][C][C][C][C]1)[C]([C])N([C])[C]C1=C([C])[C]=[C][C]=[C]1	
 ZINC000022870685,IHAAMN.xaa_ligand_3053_docked.pdbqt,2.0,-5.00756,4.66202,0.46055,-1.72124,[C](N1[C][C]N([C][C]1)[C]C1=[C]C2=C([C]=[C]1)O[C]O2)[C](O)[C]O[C]1[C][C][C]([C][C]1)C([C])([C])[C]	
 ZINC000001028416,IHAAMN.xaa_ligand_3054_docked.pdbqt,4.0,-4.81817,5.0891,0.21079,-1.47173,C1(=[C]C(=C([C]=C1NS(=O)(=O)C1=[C][C]=C([C]=[C]1)[C][C])O[C][C])N1[C][C]O[C][C]1)O[C][C]	
 ZINC000020676121,IHAAMN.xaa_ligand_3055_docked.pdbqt,2.0,-5.51589,5.30507,0.21975,-0.92122,C(=O)(N[C]C1([C][C][C][C][C]1)N1[C][C]N([C][C]1)[C])c1c([C])nc(s1)C1=[C][C]=[C][C]=C1F	
 ZINC000022870680,IHAAMN.xaa_ligand_3056_docked.pdbqt,7.0,-5.15505,4.76419,0.38802,-1.19538,[C](N1[C][C]N([C][C]1)[C]C1=[C]C2=C([C]=[C]1)O[C]O2)[C](O)[C]O[C]1[C][C][C]([C][C]1)C([C])([C])[C]	
 ZINC000032986396,IHAAMN.xaa_ligand_3057_docked.pdbqt,7.0,-5.14464,5.53365,0.01261,-1.22035,O=C(N[C]1[C][C]N([C]1)[C]C1=[C][C]=[C][C]=[C]1)[C]Sc1nnc(o1)C1=[C][C]=C([C]=[C]1)Cl	
 ZINC000032986393,IHAAMN.xaa_ligand_3058_docked.pdbqt,4.0,-6.10495,5.1492,0.0416,-0.75273,O=C(N[C]1[C][C]N([C]1)[C]C1=[C][C]=[C][C]=[C]1)[C]Sc1nnc(o1)C1=[C][C]=C([C]=[C]1)Cl	
 ZINC000001032463,IHAAMN.xaa_ligand_3059_docked.pdbqt,1.0,-5.79587,5.50618,0.03539,-0.72938,O=S(=O)(C1=[C]SC(=[C]1)C1=NOC(=[C]1)C(F)(F)F)NC1=[C]C2=C([C]=[C]1)O[C][C]O2	
 ZINC000057381170,IHAAMN.xaa_ligand_3060_docked.pdbqt,1.0,-5.60679,5.25507,0.10504,-0.7383,C(=O)(NC1=[C]C(=C([C]=[C]1)Cl)S(=O)(=O)N([C])[C])[C]([C])N[C]([C])C1=[C]C(=C([C]=[C]1)F)F	
 ZINC000032914662,IHAAMN.xaa_ligand_3061_docked.pdbqt,1.0,-5.26075,4.52932,0.08276,-0.1426,O=C(N1[C][C][C]N([C][C]1)[C]C1=[C][C]=[C]S1)C1=[C][C]=C([C]=[C]1)I	
 ZINC000016447785,IHAAMN.xaa_ligand_3062_docked.pdbqt,5.0,-5.42569,5.64217,0.04227,-1.52408,N1(C(=O)NC(=O)[C@](C1=O)([C][C]C1=[C][C]=N[C]=[C]1)[C][C]C1=[C][C]=N[C]=[C]1)C1=[C][C]=[C]C(=C1[C])[C]	
 ZINC000032988522,IHAAMN.xaa_ligand_3063_docked.pdbqt,3.0,-4.81283,5.49545,0.1212,-1.61837,O=C(N[C][C](C1=[C][C]=[C][C]=C1Cl)N1[C][C][C][C]1)[C][C][C]n1c(=O)oc2[C]=[C][C]=[C]c12	
 ZINC000032988519,IHAAMN.xaa_ligand_3064_docked.pdbqt,7.0,-4.74844,5.38134,0.13219,-1.7844,O=C(N[C][C](C1=C([C]=[C][C]=[C]1)Cl)N1[C][C][C][C]1)[C][C][C]n1c(=O)oc2[C]=[C][C]=[C]c12	
 ZINC000016474479,IHAAMN.xaa_ligand_3065_docked.pdbqt,2.0,-5.92218,5.69002,0.03377,-1.28085,N1(C(=O)NC(=O)[C@](C1=O)([C][C]C1=N[C]=[C][C]=[C]1)[C][C]C1=N[C]=[C][C]=[C]1)C1=[C][C]=[C]C(=C1[C])[C]	
 ZINC000016474776,IHAAMN.xaa_ligand_3066_docked.pdbqt,1.0,-4.7316,5.10028,0.11766,-0.18913,C1(=[C]C(=C([C]=C1O[C])[C]1NC(=S)N=C([C])[C]1C(=O)O[C])Br)O[C][C][C][C]	
 ZINC000016474779,IHAAMN.xaa_ligand_3067_docked.pdbqt,1.0,-4.11756,4.96942,0.00633,1.25296,C1(=C([C]=C(C(=[C]1)Br)[C]1NC(=S)N=C([C])[C]1C(=O)O[C])O[C])O[C][C][C][C]	
 ZINC000020727486,IHAAMN.xaa_ligand_3068_docked.pdbqt,1.0,-5.13819,5.11596,0.13469,-0.91236,N(C(=O)N1[C][C]C2=C(N[C]=N2)[C]1C1=[C][C]=C([C]=C1Cl)Cl)[C]([C]([C])[C])C(=O)O[C]	
 ZINC000020727483,IHAAMN.xaa_ligand_3069_docked.pdbqt,2.0,-4.68095,5.07421,0.079,-0.94453,N(C(=O)N1[C][C]C2=C(N[C]=N2)[C]1C1=C([C]=C([C]=[C]1)Cl)Cl)[C]([C]([C])[C])C(=O)O[C]	
 ZINC000020726665,IHAAMN.xaa_ligand_3070_docked.pdbqt,1.0,-5.42443,5.08001,0.06875,-0.84702,N(C(=O)N1[C][C]C2=C(N[C]=N2)[C]1C1=[C][C]=[C]C(=C1Cl)Cl)[C]([C]([C])[C])C(=O)O[C]	
 ZINC000001047302,IHAAMN.xaa_ligand_3071_docked.pdbqt,3.0,-6.20661,5.05093,0.11446,-0.6847,C1(=[C][C]=C([C]=[C]1)NC(=O)C1=C([C]=[C][C]=C1Cl)F)S(=O)(=O)NC1=NC(=[C]C(=N1)[C])[C]	
 ZINC000016487857,IHAAMN.xaa_ligand_3072_docked.pdbqt,6.0,-5.16041,5.5205,0.11264,-1.19835,C1(=[C][C]=C(C(=[C]1)NC(=O)[C]OC1=C([C]=[C]C(=[C]1)[C])[C]([C])[C])N1[C][C]N([C][C]1)[C])C(=O)O[C]	
 ZINC000012777801,IHAAMN.xaa_ligand_3073_docked.pdbqt,1.0,-5.27313,5.17902,0.1057,-1.25777,C1(=[C]C(=[C][C]=[C]1)C(=O)N[C][C][NH]([C]([C])[C])[C]([C])[C])[N]S(=O)(=O)C1=[C][C]=C([C])C(=[C]1)F	
 ZINC000001048465,IHAAMN.xaa_ligand_3074_docked.pdbqt,7.0,-5.55855,5.50766,0.09734,-1.0163,C1(=[C]C(=C([C]=[C]1)N1C(=O)[C]C2([C][C][C][C]2)C1=O)Cl)S(=O)(=O)NC1=[C][C]=[C][C]=C1O[C]	
